import des bases...
importé

filtrage ADs dans base vehicules...
2.9062982426712365 Mtonnes encore à gagner
2.905749739143068 Mtonnes encore à gagner
2.901994677451259 Mtonnes encore à gagner
2.8994296709567733 Mtonnes encore à gagner
2.8976428253966606 Mtonnes encore à gagner
2.8865195655768963 Mtonnes encore à gagner
2.884824529219588 Mtonnes encore à gagner
2.8805267126963408 Mtonnes encore à gagner
2.8768733781850973 Mtonnes encore à gagner
2.876081376919636 Mtonnes encore à gagner
2.8749322530805363 Mtonnes encore à gagner
2.869250821392159 Mtonnes encore à gagner
2.8577511278087115 Mtonnes encore à gagner
2.8546027582818834 Mtonnes encore à gagner
2.8410786305599354 Mtonnes encore à gagner
2.835937063688932 Mtonnes encore à gagner
2.835263356253863 Mtonnes encore à gagner
2.8348258325756266 Mtonnes encore à gagner
2.8337273446886613 Mtonnes encore à gagner
2.831683124369569 Mtonnes encore à gagner
2.82860986174971 Mtonnes encore à gagner
2.822133369292052 Mtonnes encore à gagner
2.8215339510193074 Mtonnes encore à gagner
2.81968034187162 Mtonnes encore à gagner
2.808123693675449 Mtonnes encore à gagner
2.807455672298424 Mtonnes encore à gagner
2.801335404731831 Mtonnes encore à gagner
2.7963836582446504 Mtonnes encore à gagner
2.7884367674451287 Mtonnes encore à gagner
2.787991362025017 Mtonnes encore à gagner
2.7874140165436225 Mtonnes encore à gagner
2.7855119564395423 Mtonnes encore à gagner
2.781779634087396 Mtonnes encore à gagner
2.778409087357301 Mtonnes encore à gagner
2.776391166575549 Mtonnes encore à gagner
2.773166594316362 Mtonnes encore à gagner
2.766394886938637 Mtonnes encore à gagner
2.7613821356508126 Mtonnes encore à gagner
2.75123447410851 Mtonnes encore à gagner
2.745154086146611 Mtonnes encore à gagner
2.743874809345839 Mtonnes encore à gagner
2.743062642750713 Mtonnes encore à gagner
2.7312221600339566 Mtonnes encore à gagner
2.7291058729978053 Mtonnes encore à gagner
2.7241298813776753 Mtonnes encore à gagner
2.7218392426104083 Mtonnes encore à gagner
2.7067483398570014 Mtonnes encore à gagner
2.705511446801247 Mtonnes encore à gagner
2.7032948377376185 Mtonnes encore à gagner
2.699173358937032 Mtonnes encore à gagner
2.6939446537633343 Mtonnes encore à gagner
2.690375809792613 Mtonnes encore à gagner
2.6824116965618474 Mtonnes encore à gagner
2.681643209410751 Mtonnes encore à gagner
2.6815408346007397 Mtonnes encore à gagner
2.6774128287767365 Mtonnes encore à gagner
2.6653767134181257 Mtonnes encore à gagner
2.659902601315025 Mtonnes encore à gagner
2.656303651280105 Mtonnes encore à gagner
2.655406416767857 Mtonnes encore à gagner
2.651874293589601 Mtonnes encore à gagner
2.6515744366698595 Mtonnes encore à gagner
2.6505468735329325 Mtonnes encore à gagner
2.6353350379992735 Mtonnes encore à gagner
2.634605024520975 Mtonnes encore à gagner
2.6318668933705966 Mtonnes encore à gagner
2.6317121170339846 Mtonnes encore à gagner
2.631182815292215 Mtonnes encore à gagner
2.629203241870461 Mtonnes encore à gagner
2.627666204987058 Mtonnes encore à gagner
2.626208767606504 Mtonnes encore à gagner
2.6108616948402146 Mtonnes encore à gagner
2.6059372886123597 Mtonnes encore à gagner
2.6048547040406955 Mtonnes encore à gagner
2.5956511061774163 Mtonnes encore à gagner
2.593333666489184 Mtonnes encore à gagner
2.5888836331309113 Mtonnes encore à gagner
2.577239506294733 Mtonnes encore à gagner
2.5680236500992804 Mtonnes encore à gagner
2.560632198678772 Mtonnes encore à gagner
2.559037791325741 Mtonnes encore à gagner
2.551235844360108 Mtonnes encore à gagner
2.5456876345553106 Mtonnes encore à gagner
2.5445087156405872 Mtonnes encore à gagner
2.535354666025638 Mtonnes encore à gagner
2.5261001997139507 Mtonnes encore à gagner
2.5203922357562876 Mtonnes encore à gagner
2.5094369555237233 Mtonnes encore à gagner
2.508131111071533 Mtonnes encore à gagner
2.5068634832702674 Mtonnes encore à gagner
2.502344947383878 Mtonnes encore à gagner
2.5013872135707196 Mtonnes encore à gagner
2.4986019727340967 Mtonnes encore à gagner
2.4980236263364572 Mtonnes encore à gagner
2.491652296123827 Mtonnes encore à gagner
2.481971842342544 Mtonnes encore à gagner
2.4807395771240097 Mtonnes encore à gagner
2.477768187606072 Mtonnes encore à gagner
2.4741697005242855 Mtonnes encore à gagner
2.4695443987682912 Mtonnes encore à gagner
2.467442413072817 Mtonnes encore à gagner
2.4650617910776873 Mtonnes encore à gagner
2.4639533730752694 Mtonnes encore à gagner
2.448862231401195 Mtonnes encore à gagner
2.4333175641784157 Mtonnes encore à gagner
2.4320640644108433 Mtonnes encore à gagner
2.425848032471107 Mtonnes encore à gagner
2.4249293573495017 Mtonnes encore à gagner
2.4239563844154235 Mtonnes encore à gagner
2.418023061565994 Mtonnes encore à gagner
2.4146705139896776 Mtonnes encore à gagner
2.410045746827234 Mtonnes encore à gagner
2.4007224017447895 Mtonnes encore à gagner
2.400356725949159 Mtonnes encore à gagner
2.3859243070472145 Mtonnes encore à gagner
2.3813680491652374 Mtonnes encore à gagner
2.3804984212272657 Mtonnes encore à gagner
2.371889892909632 Mtonnes encore à gagner
2.36047096111583 Mtonnes encore à gagner
2.3571503000530702 Mtonnes encore à gagner
2.3547010398224746 Mtonnes encore à gagner
2.3511444626849016 Mtonnes encore à gagner
2.3359625936785697 Mtonnes encore à gagner
2.329052466340161 Mtonnes encore à gagner
2.328497994883926 Mtonnes encore à gagner
2.3240633647034903 Mtonnes encore à gagner
2.3203310408177424 Mtonnes encore à gagner
2.3162902091541406 Mtonnes encore à gagner
2.3083885108721516 Mtonnes encore à gagner
2.298450771782375 Mtonnes encore à gagner
2.2911622145705053 Mtonnes encore à gagner
2.2873880446423183 Mtonnes encore à gagner
2.2840679227870018 Mtonnes encore à gagner
2.2820471270775675 Mtonnes encore à gagner
2.2817834752534996 Mtonnes encore à gagner
2.2814542126090567 Mtonnes encore à gagner
2.266788863801885 Mtonnes encore à gagner
2.2658814267194947 Mtonnes encore à gagner
2.2635477250552833 Mtonnes encore à gagner
2.262800262336788 Mtonnes encore à gagner
2.261566541834606 Mtonnes encore à gagner
2.259766497611479 Mtonnes encore à gagner
2.258240670542368 Mtonnes encore à gagner
2.2579123691374283 Mtonnes encore à gagner
2.2528554538849583 Mtonnes encore à gagner
2.252654315939024 Mtonnes encore à gagner
2.2510544704498754 Mtonnes encore à gagner
2.2372403611772507 Mtonnes encore à gagner
2.2360052235396726 Mtonnes encore à gagner
2.2254844333253665 Mtonnes encore à gagner
2.2246882437448603 Mtonnes encore à gagner
2.21420913617737 Mtonnes encore à gagner
2.2115591974056077 Mtonnes encore à gagner
2.1994261875621115 Mtonnes encore à gagner
2.1957116163817707 Mtonnes encore à gagner
2.19505014938838 Mtonnes encore à gagner
2.1876035537854044 Mtonnes encore à gagner
2.1762200323031715 Mtonnes encore à gagner
2.167813634442779 Mtonnes encore à gagner
2.1655951461680587 Mtonnes encore à gagner
2.164749724122924 Mtonnes encore à gagner
2.149507366951383 Mtonnes encore à gagner
2.1411238138363213 Mtonnes encore à gagner
2.138610455927294 Mtonnes encore à gagner
2.1380253307563164 Mtonnes encore à gagner
2.1306236323250287 Mtonnes encore à gagner
2.125439280694418 Mtonnes encore à gagner
2.125369450393295 Mtonnes encore à gagner
2.121662690730317 Mtonnes encore à gagner
2.113670477877821 Mtonnes encore à gagner
2.1051530310482125 Mtonnes encore à gagner
2.088410456798357 Mtonnes encore à gagner
2.088053125154886 Mtonnes encore à gagner
2.087639580583896 Mtonnes encore à gagner
2.0803249593617705 Mtonnes encore à gagner
2.077094517680668 Mtonnes encore à gagner
2.0728797783000115 Mtonnes encore à gagner
2.071287970796403 Mtonnes encore à gagner
2.0708368787359506 Mtonnes encore à gagner
2.0680462505879653 Mtonnes encore à gagner
2.045455995984435 Mtonnes encore à gagner
2.0421371926748613 Mtonnes encore à gagner
2.042025674309265 Mtonnes encore à gagner
2.0407110337271 Mtonnes encore à gagner
2.04032861479853 Mtonnes encore à gagner
2.0392630838213135 Mtonnes encore à gagner
2.029537246874269 Mtonnes encore à gagner
2.010877046403394 Mtonnes encore à gagner
2.0070521879124 Mtonnes encore à gagner
2.0044903892276844 Mtonnes encore à gagner
1.9990933579308585 Mtonnes encore à gagner
1.9971092752031927 Mtonnes encore à gagner
1.9965132780658603 Mtonnes encore à gagner
1.990493125199846 Mtonnes encore à gagner
1.9815685250169555 Mtonnes encore à gagner
1.9656965489481992 Mtonnes encore à gagner
1.9643593900285792 Mtonnes encore à gagner
1.9631501277927113 Mtonnes encore à gagner
1.9525929819965855 Mtonnes encore à gagner
1.947315344691802 Mtonnes encore à gagner
1.9444815022211888 Mtonnes encore à gagner
1.9416883750300853 Mtonnes encore à gagner
1.9376039283985342 Mtonnes encore à gagner
1.931765218429958 Mtonnes encore à gagner
1.9283054811785894 Mtonnes encore à gagner
1.9278691950220255 Mtonnes encore à gagner
1.9257546530285792 Mtonnes encore à gagner
1.9233013072851133 Mtonnes encore à gagner
1.9184462817462329 Mtonnes encore à gagner
1.909325174057754 Mtonnes encore à gagner
1.9084830497656222 Mtonnes encore à gagner
1.9074375213189354 Mtonnes encore à gagner
1.8966786481026965 Mtonnes encore à gagner
1.890775978078726 Mtonnes encore à gagner
1.879726798921192 Mtonnes encore à gagner
1.8660557721225217 Mtonnes encore à gagner
1.8561056877988138 Mtonnes encore à gagner
1.8474455676939865 Mtonnes encore à gagner
1.8452989967882614 Mtonnes encore à gagner
1.8293667302190713 Mtonnes encore à gagner
1.822699870918763 Mtonnes encore à gagner
1.8160642119481096 Mtonnes encore à gagner
1.8125854640959176 Mtonnes encore à gagner
1.808798694009421 Mtonnes encore à gagner
1.802884057157133 Mtonnes encore à gagner
1.8016941196787277 Mtonnes encore à gagner
1.7987264125091764 Mtonnes encore à gagner
1.7973293259653298 Mtonnes encore à gagner
1.78354399897158 Mtonnes encore à gagner
1.776414689705632 Mtonnes encore à gagner
1.775433363193308 Mtonnes encore à gagner
1.774155496471308 Mtonnes encore à gagner
1.7735079555049431 Mtonnes encore à gagner
1.766624007978038 Mtonnes encore à gagner
1.7651372629219981 Mtonnes encore à gagner
1.7491906826190489 Mtonnes encore à gagner
1.747313182424855 Mtonnes encore à gagner
1.7460742901257937 Mtonnes encore à gagner
1.7416353863059673 Mtonnes encore à gagner
1.7381367339438736 Mtonnes encore à gagner
1.737379241053402 Mtonnes encore à gagner
1.7244571264195905 Mtonnes encore à gagner
1.7239685457656586 Mtonnes encore à gagner
1.71844401469182 Mtonnes encore à gagner
1.7159092626528896 Mtonnes encore à gagner
1.7104229183617212 Mtonnes encore à gagner
1.699446989788174 Mtonnes encore à gagner
1.6876813465702032 Mtonnes encore à gagner
1.6857955843527153 Mtonnes encore à gagner
1.6773393059994453 Mtonnes encore à gagner
1.6767126022826115 Mtonnes encore à gagner
1.6732757110107541 Mtonnes encore à gagner
1.6722299581234177 Mtonnes encore à gagner
1.6716476492324253 Mtonnes encore à gagner
1.6612847538019722 Mtonnes encore à gagner
1.6507142792015626 Mtonnes encore à gagner
1.6474984750069637 Mtonnes encore à gagner
1.638675762728282 Mtonnes encore à gagner
1.615547662870878 Mtonnes encore à gagner
1.608819934795254 Mtonnes encore à gagner
1.604438501616142 Mtonnes encore à gagner
1.6015714863421824 Mtonnes encore à gagner
1.5849541655309185 Mtonnes encore à gagner
1.5825780961245344 Mtonnes encore à gagner
1.5821605692014544 Mtonnes encore à gagner
1.5763720588576384 Mtonnes encore à gagner
1.5719752458161405 Mtonnes encore à gagner
1.5704558517213596 Mtonnes encore à gagner
1.5676802639213445 Mtonnes encore à gagner
1.5597869440842742 Mtonnes encore à gagner
1.54988976653385 Mtonnes encore à gagner
1.5478709764707559 Mtonnes encore à gagner
1.5423798761112075 Mtonnes encore à gagner
1.537073013972169 Mtonnes encore à gagner
1.5333104190378983 Mtonnes encore à gagner
1.5226034965128075 Mtonnes encore à gagner
1.5212660882180002 Mtonnes encore à gagner
1.513283620850145 Mtonnes encore à gagner
1.5123549426379155 Mtonnes encore à gagner
1.5039067814802047 Mtonnes encore à gagner
1.4951737182871687 Mtonnes encore à gagner
1.4949627804232706 Mtonnes encore à gagner
1.4703628454889972 Mtonnes encore à gagner
1.4691540964662066 Mtonnes encore à gagner
1.4653728428363206 Mtonnes encore à gagner
1.4644808393022535 Mtonnes encore à gagner
1.4635918233020058 Mtonnes encore à gagner
1.4483975043632187 Mtonnes encore à gagner
1.433538714948651 Mtonnes encore à gagner
1.4278313674646252 Mtonnes encore à gagner
1.4241524719037626 Mtonnes encore à gagner
1.41917436349262 Mtonnes encore à gagner
1.4181416210126274 Mtonnes encore à gagner
1.4154905826172826 Mtonnes encore à gagner
1.4072425791956125 Mtonnes encore à gagner
1.4069651602357784 Mtonnes encore à gagner
1.4045910116265232 Mtonnes encore à gagner
1.3925209404322443 Mtonnes encore à gagner
1.3831938465854314 Mtonnes encore à gagner
1.382502712698141 Mtonnes encore à gagner
1.3799397876009922 Mtonnes encore à gagner
1.378628473560461 Mtonnes encore à gagner
1.3724468941818198 Mtonnes encore à gagner
1.371864674283692 Mtonnes encore à gagner
1.36024648358663 Mtonnes encore à gagner
1.3505604797578563 Mtonnes encore à gagner
1.3473514388151449 Mtonnes encore à gagner
1.34458079422008 Mtonnes encore à gagner
1.3400917995134414 Mtonnes encore à gagner
1.3357580094143162 Mtonnes encore à gagner
1.325746409033676 Mtonnes encore à gagner
1.3209780129135709 Mtonnes encore à gagner
1.3142476057440162 Mtonnes encore à gagner
1.3130408467538883 Mtonnes encore à gagner
1.3028329857497 Mtonnes encore à gagner
1.2916145552027722 Mtonnes encore à gagner
1.281698441228588 Mtonnes encore à gagner
1.267255797343958 Mtonnes encore à gagner
1.2598171690945734 Mtonnes encore à gagner
1.2585000778325979 Mtonnes encore à gagner
1.2582656086138404 Mtonnes encore à gagner
1.2524959195345353 Mtonnes encore à gagner
1.2384318159268695 Mtonnes encore à gagner
1.2280601688464947 Mtonnes encore à gagner
1.2110960226057927 Mtonnes encore à gagner
1.205708513034066 Mtonnes encore à gagner
1.2023122369713488 Mtonnes encore à gagner
1.1998238628132576 Mtonnes encore à gagner
1.1971951975519852 Mtonnes encore à gagner
1.1884129296891013 Mtonnes encore à gagner
1.187920866869915 Mtonnes encore à gagner
1.1812725207619046 Mtonnes encore à gagner
1.1792201768839718 Mtonnes encore à gagner
1.1627434093144466 Mtonnes encore à gagner
1.1624365669260732 Mtonnes encore à gagner
1.1550007628585535 Mtonnes encore à gagner
1.1519356107389425 Mtonnes encore à gagner
1.1507994354906779 Mtonnes encore à gagner
1.1498400201753407 Mtonnes encore à gagner
1.1487185104320061 Mtonnes encore à gagner
1.1481106241282277 Mtonnes encore à gagner
1.1411875295062042 Mtonnes encore à gagner
1.1406721649020262 Mtonnes encore à gagner
1.1373983466456088 Mtonnes encore à gagner
1.1240632427402306 Mtonnes encore à gagner
1.1213662776265898 Mtonnes encore à gagner
1.113620597737241 Mtonnes encore à gagner
1.1102707390191617 Mtonnes encore à gagner
1.1052639975689713 Mtonnes encore à gagner
1.1036991650417116 Mtonnes encore à gagner
1.0975301094008065 Mtonnes encore à gagner
1.0880750033105202 Mtonnes encore à gagner
1.0782705870914064 Mtonnes encore à gagner
1.0720075923234265 Mtonnes encore à gagner
1.0712623360977802 Mtonnes encore à gagner
1.0666785482491852 Mtonnes encore à gagner
1.062270158775524 Mtonnes encore à gagner
1.0596720759544551 Mtonnes encore à gagner
1.0506662635363395 Mtonnes encore à gagner
1.0390741618620116 Mtonnes encore à gagner
1.031517728654995 Mtonnes encore à gagner
1.0301277231536958 Mtonnes encore à gagner
1.0300820452985078 Mtonnes encore à gagner
1.0153857526278238 Mtonnes encore à gagner
1.003988203659878 Mtonnes encore à gagner
0.980926121202609 Mtonnes encore à gagner
0.9749881247705141 Mtonnes encore à gagner
0.9681615638137875 Mtonnes encore à gagner
0.956447025372146 Mtonnes encore à gagner
0.9528764676717771 Mtonnes encore à gagner
0.9459498375321451 Mtonnes encore à gagner
0.9375727277958963 Mtonnes encore à gagner
0.935782070813695 Mtonnes encore à gagner
0.9331080263190841 Mtonnes encore à gagner
0.9112877677370808 Mtonnes encore à gagner
0.9046613054598138 Mtonnes encore à gagner
0.8978933194342855 Mtonnes encore à gagner
0.8915944328262855 Mtonnes encore à gagner
0.8858191813004046 Mtonnes encore à gagner
0.8819670689282608 Mtonnes encore à gagner
0.8763007044864279 Mtonnes encore à gagner
0.8680078913977449 Mtonnes encore à gagner
0.867240641696486 Mtonnes encore à gagner
0.8456978237321278 Mtonnes encore à gagner
0.8400432891122134 Mtonnes encore à gagner
0.835666397939578 Mtonnes encore à gagner
0.8347831972360265 Mtonnes encore à gagner
0.8310369290864914 Mtonnes encore à gagner
0.8225455593900972 Mtonnes encore à gagner
0.8111767683721385 Mtonnes encore à gagner
0.8063388388577897 Mtonnes encore à gagner
0.802220973439506 Mtonnes encore à gagner
0.7991007659201834 Mtonnes encore à gagner
0.7854719251440057 Mtonnes encore à gagner
0.7845568351825492 Mtonnes encore à gagner
0.7749433387139963 Mtonnes encore à gagner
0.7725456842904883 Mtonnes encore à gagner
0.7662361157049054 Mtonnes encore à gagner
0.757553633446971 Mtonnes encore à gagner
0.7528503256822194 Mtonnes encore à gagner
0.7523860197370369 Mtonnes encore à gagner
0.7500169990910575 Mtonnes encore à gagner
0.7370900228117514 Mtonnes encore à gagner
0.7344233459766496 Mtonnes encore à gagner
0.7320340546246427 Mtonnes encore à gagner
0.7109631958304576 Mtonnes encore à gagner
0.702225200004817 Mtonnes encore à gagner
0.6885874483759524 Mtonnes encore à gagner
0.684762565118064 Mtonnes encore à gagner
0.6747844367333249 Mtonnes encore à gagner
0.6726568036390326 Mtonnes encore à gagner
0.6608283796086627 Mtonnes encore à gagner
0.6557317543883352 Mtonnes encore à gagner
0.6437592752486445 Mtonnes encore à gagner
0.642924732780537 Mtonnes encore à gagner
0.6381476031851538 Mtonnes encore à gagner
0.6307051341783363 Mtonnes encore à gagner
0.6206199769070708 Mtonnes encore à gagner
0.6172444147706297 Mtonnes encore à gagner
0.6131238518179489 Mtonnes encore à gagner
0.6112475946785763 Mtonnes encore à gagner
0.6045108955139167 Mtonnes encore à gagner
0.6036083351634502 Mtonnes encore à gagner
0.5905506834548255 Mtonnes encore à gagner
0.581441044100873 Mtonnes encore à gagner
0.5776814371122221 Mtonnes encore à gagner
0.5761349729667979 Mtonnes encore à gagner
0.5727597174048729 Mtonnes encore à gagner
0.563121403167897 Mtonnes encore à gagner
0.5525991917146955 Mtonnes encore à gagner
0.5430882535843731 Mtonnes encore à gagner
0.5369267761474701 Mtonnes encore à gagner
0.5256131279100664 Mtonnes encore à gagner
0.5227928830621593 Mtonnes encore à gagner
0.5136164384036888 Mtonnes encore à gagner
0.5132182164910848 Mtonnes encore à gagner
0.5099209388146666 Mtonnes encore à gagner
0.5084680791937162 Mtonnes encore à gagner
0.5075202722467571 Mtonnes encore à gagner
0.5025708446312382 Mtonnes encore à gagner
0.5017348200391698 Mtonnes encore à gagner
0.4953206702015964 Mtonnes encore à gagner
0.48138168501412615 Mtonnes encore à gagner
0.48019933367582723 Mtonnes encore à gagner
0.4742237369867133 Mtonnes encore à gagner
0.4591371747032098 Mtonnes encore à gagner
0.4509860412979241 Mtonnes encore à gagner
0.44969175052228705 Mtonnes encore à gagner
0.4466115624477305 Mtonnes encore à gagner
0.4335366158999605 Mtonnes encore à gagner
0.43155582063921294 Mtonnes encore à gagner
0.419876214442648 Mtonnes encore à gagner
0.41466776331935895 Mtonnes encore à gagner
0.41398094967986854 Mtonnes encore à gagner
0.4049026427163529 Mtonnes encore à gagner
0.3847542530834116 Mtonnes encore à gagner
0.3757155246948263 Mtonnes encore à gagner
0.3737565864808752 Mtonnes encore à gagner
0.37277510403795544 Mtonnes encore à gagner
0.3670906651887873 Mtonnes encore à gagner
0.35937688815064517 Mtonnes encore à gagner
0.3544586884070391 Mtonnes encore à gagner
0.34424667539492004 Mtonnes encore à gagner
0.34306563969778026 Mtonnes encore à gagner
0.34217747425694034 Mtonnes encore à gagner
0.3370903485536507 Mtonnes encore à gagner
0.32823367309727836 Mtonnes encore à gagner
0.31602800414813226 Mtonnes encore à gagner
0.30644676208710386 Mtonnes encore à gagner
0.3038264852531656 Mtonnes encore à gagner
0.282083925329625 Mtonnes encore à gagner
0.2734071019222908 Mtonnes encore à gagner
0.2690896025809906 Mtonnes encore à gagner
0.2628911758807231 Mtonnes encore à gagner
0.2306728841701564 Mtonnes encore à gagner
0.22124659995299867 Mtonnes encore à gagner
0.2119116112140258 Mtonnes encore à gagner
0.21100878408003299 Mtonnes encore à gagner
0.2039421867821427 Mtonnes encore à gagner
0.19436758955568223 Mtonnes encore à gagner
0.1851676665243942 Mtonnes encore à gagner
0.17756698014390437 Mtonnes encore à gagner
0.17744861489559316 Mtonnes encore à gagner
0.17201934478102787 Mtonnes encore à gagner
0.16781597215764643 Mtonnes encore à gagner
0.15002428591191652 Mtonnes encore à gagner
0.14650297311195537 Mtonnes encore à gagner
0.13956213579226118 Mtonnes encore à gagner
0.13218891722705006 Mtonnes encore à gagner
0.12759889764174437 Mtonnes encore à gagner
0.12430649018949635 Mtonnes encore à gagner
0.11214824319751049 Mtonnes encore à gagner
0.10793779075064824 Mtonnes encore à gagner
0.10131053382719601 Mtonnes encore à gagner
0.09806404589561923 Mtonnes encore à gagner
0.09749346260217351 Mtonnes encore à gagner
0.08421088697320123 Mtonnes encore à gagner
0.07838001647026349 Mtonnes encore à gagner
0.07310931338109983 Mtonnes encore à gagner
0.06945498339432765 Mtonnes encore à gagner
0.06625509864639412 Mtonnes encore à gagner
0.06335863622979776 Mtonnes encore à gagner
0.05227675439572277 Mtonnes encore à gagner
0.050221843794516996 Mtonnes encore à gagner
0.035980304650926165 Mtonnes encore à gagner
0.02516529853868521 Mtonnes encore à gagner
0.022285013944502552 Mtonnes encore à gagner
0.016487681445259028 Mtonnes encore à gagner
0.005241417567748208 Mtonnes encore à gagner


fin des calculs, nouvelle émission : 2.3124999135008912 Mtonnes, contre 5.523543385856325 au départ, diminution de 58.133760306430894 % (58.1337587404233% voulu)


matrice enregistrée comme optimise_2018_elec_nul.pkl

1052429.0 veh changes contre 2348389 au depart, 44.814934834050064 % de vehicules changes
